probe_id	symbol	gene_id
ILMN_1758008		161753
ILMN_1758025		91445
ILMN_1758034		2110
ILMN_1758038		8846
ILMN_1758039		337959
ILMN_1758049		4774
ILMN_1758055		90522
ILMN_1758056		58515
ILMN_1758057		163590
ILMN_1758066		84677
ILMN_1758067		5999
ILMN_1758085		122769
ILMN_1758086		6615
ILMN_1758087		57551
ILMN_1758090		56647
ILMN_1758093		54916
ILMN_1758100		8484
ILMN_1758102		643853
ILMN_1758104		5634
ILMN_1758105		163049
ILMN_1758111		10464
ILMN_1758128		114757
ILMN_1758129		343169
ILMN_1758146		140885
ILMN_1758153		387718
ILMN_1758164		6781
ILMN_1758171		442444
ILMN_1758173		147184
ILMN_1758183		128
ILMN_1758196		619207
ILMN_1758205		100505610
ILMN_1758209		55075
ILMN_1758212		167
ILMN_1758213		57678
ILMN_1758214		57038
ILMN_1758215		390616
ILMN_1758229		5768
ILMN_1758232		2677
ILMN_1758244		114821
ILMN_1758250		10906
ILMN_1758266		51052
ILMN_1758272		84665
ILMN_1758281		10203
ILMN_1758293		55148
ILMN_1758311		10276
ILMN_1758315		285195
ILMN_1758323		55
ILMN_1758324		81796
ILMN_1758333		10042
ILMN_1758337		7760
ILMN_1758339		1477
ILMN_1758343		100129233
ILMN_1758356		441932
ILMN_1758371		7850
ILMN_1758378		7248
ILMN_1758386		85352
ILMN_1758390		339005
ILMN_1758392		56899
ILMN_1758398		2987
ILMN_1758400		116443
ILMN_1758404		7021
ILMN_1758412		50813
ILMN_1758418		10673
ILMN_1758443		51378
ILMN_1758457		125058
ILMN_1758461		8128
ILMN_1758474		8575
ILMN_1758487		245812
ILMN_1758497		57348
ILMN_1758523		21
ILMN_1758529		5023
ILMN_1758537		196477
ILMN_1758542		649
ILMN_1758543		10175
ILMN_1758545		54788
ILMN_1758548		140609
ILMN_1758597		162417
ILMN_1758599		148753
ILMN_1758606		219771
ILMN_1758613		51195
ILMN_1758619		6295
ILMN_1758623		3017
ILMN_1758626		3423
ILMN_1758629		29980
ILMN_1758633		81576
ILMN_1758642		440465
ILMN_1758649		647589
ILMN_1758657		89797
ILMN_1758658		8772
ILMN_1758661		4012
ILMN_1758663		219493
ILMN_1758672		83641
ILMN_1758673		23446
ILMN_1758674		83460
ILMN_1758679		64418
ILMN_1758692		29119
ILMN_1758705		79190
ILMN_1758717		6830
ILMN_1758719		4739
ILMN_1758728		2189
ILMN_1758731		1573
ILMN_1758735		91662
ILMN_1758743		6047
ILMN_1758750		124454
ILMN_1758778		11064
ILMN_1758784		27032
ILMN_1758790		114960
ILMN_1758806		755
ILMN_1758811		3612
ILMN_1758812		160287
ILMN_1758816		7368
ILMN_1758823		6598
ILMN_1758825		84448
ILMN_1758827		84816
ILMN_1758829		84502
ILMN_1758831		55072
ILMN_1758846		91369
ILMN_1758852		57089
ILMN_1758864		8875
ILMN_1758871		1600
ILMN_1758888		51702
ILMN_1758895		1513
ILMN_1758906		10672
ILMN_1758907		54578
ILMN_1758915		5134
ILMN_1758918		6046
ILMN_1758924		57497
ILMN_1758938		1318
ILMN_1758939		8767
ILMN_1758941		7905
ILMN_1758943		339479
ILMN_1758963		65220
ILMN_1758978		56062
ILMN_1758983		133060
ILMN_1759003		29934
ILMN_1759008		115509
ILMN_1759012		84152
ILMN_1759017		84449
ILMN_1759023		7466
ILMN_1759030		11183
ILMN_1759075		23495
ILMN_1759084		55656
ILMN_1759087		390201
ILMN_1759089		1671
ILMN_1759092		91966
ILMN_1759097		10962
ILMN_1759117		7504
ILMN_1759141		26525
ILMN_1759155		439996
ILMN_1759157		387644
ILMN_1759173		11060
ILMN_1759175		11221
ILMN_1759184		84798
ILMN_1759186		84856
ILMN_1759195		23313
ILMN_1759206		5357
ILMN_1759219		55954
ILMN_1759232		3667
ILMN_1759242		121130
ILMN_1759250		6891
ILMN_1759252		118
ILMN_1759260		146212
ILMN_1759261		124045
ILMN_1759277		11339
ILMN_1759297		23598
ILMN_1759312		270
ILMN_1759325		283951
ILMN_1759326		5027
ILMN_1759327		10260
ILMN_1759330		547
ILMN_1759341		4125
ILMN_1759359		91408
ILMN_1759369		66037
ILMN_1759374		440132
ILMN_1759396		23530
ILMN_1759402		100293748
ILMN_1759411		283870
ILMN_1759419		10994
ILMN_1759423		23660
ILMN_1759436		51070
ILMN_1759448		8532
ILMN_1759453		7381
ILMN_1759460		6879
ILMN_1759464		83932
ILMN_1759475		259285
ILMN_1759486		400165
ILMN_1759487		133584
ILMN_1759488		11221
ILMN_1759495		57510
ILMN_1759501		9966
ILMN_1759504		57093
ILMN_1759513		390
ILMN_1759520		10804
ILMN_1759521		8387
ILMN_1759542		5733
ILMN_1759549		23380
ILMN_1759563		56675
ILMN_1759585		11200
ILMN_1759595		79680
ILMN_1759598		1749
ILMN_1759613		100287428
ILMN_1759614		79583
ILMN_1759622		9908
ILMN_1759628		483
ILMN_1759631		5267
ILMN_1759633		9185
ILMN_1759635		1235
ILMN_1759652		10485
ILMN_1759670		23600
ILMN_1759676		3229
ILMN_1759679		153643
ILMN_1759691		79667
ILMN_1759700		54413
ILMN_1759729		4702
ILMN_1759732		5986
ILMN_1759743		124565
ILMN_1759757		283284
ILMN_1759766		404217
ILMN_1759772		115399
ILMN_1759787		7056
ILMN_1759789		10524
ILMN_1759792		79745
ILMN_1759801		54878
ILMN_1759818		6653
ILMN_1759828		283254
ILMN_1759863		27156
ILMN_1759872		1719
ILMN_1759879		220115
ILMN_1759880		200765
ILMN_1759883		6726
ILMN_1759889		503542
ILMN_1759892		660
ILMN_1759910		5104
ILMN_1759913		642587
ILMN_1759915		10552
ILMN_1759920		83992
ILMN_1759922		5567
ILMN_1759933		245802
ILMN_1759948		286140
ILMN_1759952		5686
ILMN_1759954		5757
ILMN_1759958		3601
ILMN_1759962		29895
ILMN_1759973		4698
ILMN_1759983		1810
ILMN_1759984		284252
ILMN_1759987		9394
ILMN_1759991		79159
ILMN_1759997		170622
ILMN_1760027		7454
ILMN_1760029		3228
ILMN_1760037		79969
ILMN_1760047		25806
ILMN_1760049		26297
ILMN_1760051		6660
ILMN_1760062		10561
ILMN_1760065		127077
ILMN_1760087		1811
ILMN_1760088		887
ILMN_1760089		6187
ILMN_1760103		56287
ILMN_1760109		114836
ILMN_1760120		342909
ILMN_1760121		64121
ILMN_1760143		11047
ILMN_1760153		140628
ILMN_1760160		6804
ILMN_1760174		56922
ILMN_1760180		11043
ILMN_1760189		4671
ILMN_1760199		793
ILMN_1760201		1786
ILMN_1760208		78997
ILMN_1760209		54778
ILMN_1760245		131616
ILMN_1760246		8927
ILMN_1760247		970
ILMN_1760256		55696
ILMN_1760280		29107
ILMN_1760287		390433
ILMN_1760288		51475
ILMN_1760294		147687
ILMN_1760303		5295
ILMN_1760305		57666
ILMN_1760314		83987
ILMN_1760315		220001
ILMN_1760320		2782
ILMN_1760332		9487
ILMN_1760335		113622
ILMN_1760338		6613
ILMN_1760339		342132
ILMN_1760347		5552
ILMN_1760352		151477
ILMN_1760360		26046
ILMN_1760361		58511
ILMN_1760363		2658
ILMN_1760369		81629
ILMN_1760374		925
ILMN_1760400		80185
ILMN_1760412		387914
ILMN_1760414		13
ILMN_1760431		2569
ILMN_1760441		64969
ILMN_1760449		10077
ILMN_1760466		11154
ILMN_1760479		4342
ILMN_1760490		90
ILMN_1760493		55679
ILMN_1760503		79740
ILMN_1760506		158160
ILMN_1760509		8320
ILMN_1760513		84332
ILMN_1760530		282991
ILMN_1760542		5682
ILMN_1760554		1586
ILMN_1760563		7916
ILMN_1760574		10742
ILMN_1760575		7803
ILMN_1760593		1407
ILMN_1760595		100289079
ILMN_1760610		6609
ILMN_1760617		57560
ILMN_1760620		55161
ILMN_1760628		55684
ILMN_1760635		5889
ILMN_1760647		3200
ILMN_1760649		5106
ILMN_1760651		253724
ILMN_1760665		390792
ILMN_1760667		84265
ILMN_1760676		10933
ILMN_1760683		8683
ILMN_1760688		201191
ILMN_1760705		79983
ILMN_1760714		6188
ILMN_1760718		83637
ILMN_1760727		283
ILMN_1760728		84063
ILMN_1760732		259286
ILMN_1760737		100130503
ILMN_1760741		4704
ILMN_1760748		64081
ILMN_1760757		83990
ILMN_1760778		2022
ILMN_1760779		2029
ILMN_1760792		55975
ILMN_1760796		9659
ILMN_1760798		6262
ILMN_1760802		4361
ILMN_1760830		114907
ILMN_1760849		81831
ILMN_1760855		4952
ILMN_1760858		4218
ILMN_1760866		23732
ILMN_1760889		79800
ILMN_1760890		57190
ILMN_1760909		9965
ILMN_1760922		9815
ILMN_1760933		5192
ILMN_1760950		9963
ILMN_1760954		8562
ILMN_1760955		200159
ILMN_1760982		7741
ILMN_1760985		148738
ILMN_1760990		6457
ILMN_1760992		349152
ILMN_1761000		340485
ILMN_1761010		5096
ILMN_1761016		84654
ILMN_1761023		57471
ILMN_1761031		138639
ILMN_1761042		390162
ILMN_1761044		54584
ILMN_1761049		192669
ILMN_1761061		5081
ILMN_1761069		7405
ILMN_1761072		64853
ILMN_1761083		220988
ILMN_1761084		252995
ILMN_1761086		51542
ILMN_1761093		27087
ILMN_1761101		153733
ILMN_1761112		64840
ILMN_1761113		29889
ILMN_1761119		284827
ILMN_1761120		80213
ILMN_1761131		10455
ILMN_1761138		286257
ILMN_1761147		2553
ILMN_1761148		60487
ILMN_1761155		26986
ILMN_1761159		23344
ILMN_1761163		9953
ILMN_1761175		6199
ILMN_1761176		56850
ILMN_1761181		79707
ILMN_1761199		11309
ILMN_1761210		150160
ILMN_1761242		150684
ILMN_1761259		2132
ILMN_1761260		22837
ILMN_1761262		4351
ILMN_1761264		353500
ILMN_1761268		375686
ILMN_1761275		2528
ILMN_1761277		5143
ILMN_1761278		128344
ILMN_1761280		23620
ILMN_1761281		4502
ILMN_1761283		149351
ILMN_1761294		81127
ILMN_1761309		203054
ILMN_1761312		1393
ILMN_1761314		9054
ILMN_1761322		80206
ILMN_1761324		4286
ILMN_1761334		51742
ILMN_1761348		348327
ILMN_1761363		8674
ILMN_1761364		9436
ILMN_1761388		153090
ILMN_1761409		55888
ILMN_1761411		79892
ILMN_1761425		169611
ILMN_1761438		389932
ILMN_1761442		84219
ILMN_1761445		100507050
ILMN_1761450		317749
ILMN_1761456		79868
ILMN_1761463		79180
ILMN_1761464		972
ILMN_1761474		220988
ILMN_1761476		7267
ILMN_1761479		51530
ILMN_1761486		79866
ILMN_1761490		7626
ILMN_1761511		350
ILMN_1761514		222
ILMN_1761519		1982
ILMN_1761527		348487
ILMN_1761531		8879
ILMN_1761540		6405
ILMN_1761551		79633
ILMN_1761560		148479
ILMN_1761566		84418
ILMN_1761574		1129
ILMN_1761577		55240
ILMN_1761594		54537
ILMN_1761598		56979
ILMN_1761637		124817
ILMN_1761646		56106
ILMN_1761669		1572
ILMN_1761684		65268
ILMN_1761693		83698
ILMN_1761717		133482
ILMN_1761721		55737
ILMN_1761722		163033
ILMN_1761733		3109
ILMN_1761764		84266
ILMN_1761766		2848
ILMN_1761772		9631
ILMN_1761778		944
ILMN_1761782		10268
ILMN_1761788		26002
ILMN_1761789		766
ILMN_1761793		8542
ILMN_1761797		1476
ILMN_1761801		147804
ILMN_1761804		223
ILMN_1761808		90411
ILMN_1761812		1756
ILMN_1761820		128178
ILMN_1761828		1874
ILMN_1761829		3098
ILMN_1761833		30061
ILMN_1761834		442421
ILMN_1761844		51538
ILMN_1761850		8455
ILMN_1761851		773
ILMN_1761858		4281
ILMN_1761866		161003
ILMN_1761875		6450
ILMN_1761882		57415
ILMN_1761903		3787
ILMN_1761910		627
ILMN_1761911		92344
ILMN_1761912		4245
ILMN_1761915		54014
ILMN_1761917		138307
ILMN_1761921		3595
ILMN_1761927		27177
ILMN_1761939		54962
ILMN_1761941		51313
ILMN_1761945		83888
ILMN_1761946		150696
ILMN_1761961		63933
ILMN_1761963		80167
ILMN_1761965		7752
ILMN_1761968		94274
ILMN_1761969		51009
ILMN_1761981		84191
ILMN_1761987		283189
ILMN_1761990		221002
ILMN_1761993		400961
ILMN_1761994		4090
ILMN_1761996		6430
ILMN_1761999		199920
ILMN_1762002		1479
ILMN_1762003		7095
ILMN_1762018		139420
ILMN_1762021		79097
ILMN_1762024		134860
ILMN_1762033		222236
ILMN_1762046		90233
ILMN_1762071		55028
ILMN_1762080		133746
ILMN_1762090		392390
ILMN_1762091		79820
ILMN_1762093		94160
ILMN_1762095		84899
ILMN_1762098		65988
ILMN_1762103		57599
ILMN_1762106		4313
ILMN_1762115		9946
ILMN_1762134		55862
ILMN_1762139		23418
ILMN_1762142		83879
ILMN_1762151		126520
ILMN_1762155		51725
ILMN_1762167		79712
ILMN_1762170		441956
ILMN_1762185		120824
ILMN_1762188		440435
ILMN_1762192		64147
ILMN_1762204		148823
ILMN_1762207		129049
ILMN_1762210		9177
ILMN_1762224		84343
ILMN_1762225		54555
ILMN_1762231		6935
ILMN_1762233		374786
ILMN_1762255		2944
ILMN_1762260		718
ILMN_1762262		5569
ILMN_1762281		11258
ILMN_1762284		151516
ILMN_1762290		441381
ILMN_1762294		54507
ILMN_1762303		8867
ILMN_1762305		154449
ILMN_1762308		92017
ILMN_1762312		55572
ILMN_1762316		54973
ILMN_1762319		29015
ILMN_1762327		79758
ILMN_1762330		10438
ILMN_1762337		346389
ILMN_1762360		221981
ILMN_1762400		119695
ILMN_1762407		81928
ILMN_1762409		132954
ILMN_1762410		6582
ILMN_1762426		200895
ILMN_1762436		7314
ILMN_1762439		91304
ILMN_1762445		10873
ILMN_1762464		4153
ILMN_1762466		585
ILMN_1762506		100506422
ILMN_1762508		203228
ILMN_1762526		27127
ILMN_1762529		84561
ILMN_1762531		2254
ILMN_1762534		170063
ILMN_1762545		158572
ILMN_1762549		220064
ILMN_1762561		8399
ILMN_1762582		405
ILMN_1762594		64127
ILMN_1762605		462
ILMN_1762606		282679
ILMN_1762608		57724
ILMN_1762615		23172
ILMN_1762622		374393
ILMN_1762629		338440
ILMN_1762631		7249
ILMN_1762634		391109
ILMN_1762639		400569
ILMN_1762666		10901
ILMN_1762670		140683
ILMN_1762674		348995
ILMN_1762678		4836
ILMN_1762696		90050
ILMN_1762701		85443
ILMN_1762711		386672
ILMN_1762712		3087
ILMN_1762713		199675
ILMN_1762714		245806
ILMN_1762718		146223
ILMN_1762725		51386
ILMN_1762735		132884
ILMN_1762741		79712
ILMN_1762747		6138
ILMN_1762764		83699
ILMN_1762766		5786
ILMN_1762769		441251
ILMN_1762787		79102
ILMN_1762792		9500
ILMN_1762801		11278
ILMN_1762802		254263
ILMN_1762808		5879
ILMN_1762810		8808
ILMN_1762825		821
ILMN_1762835		9931
ILMN_1762843		642968
ILMN_1762861		3134
ILMN_1762871		440163
ILMN_1762876		10281
ILMN_1762879		285429
ILMN_1762883		9718
ILMN_1762888		151194
ILMN_1762897		165082
ILMN_1762899		1958
ILMN_1762932		27243
ILMN_1762952		9048
ILMN_1762972		80205
ILMN_1762990		9812
ILMN_1762993		55650
ILMN_1763000		55803
ILMN_1763007		64645
ILMN_1763011		79783
ILMN_1763018		5675
ILMN_1763027		816
ILMN_1763036		1185
ILMN_1763047		9379
ILMN_1763080		5859
ILMN_1763083		25924
ILMN_1763091		91748
ILMN_1763092		401250
ILMN_1763104		9618
ILMN_1763127		1238
ILMN_1763129		79077
ILMN_1763137		27130
ILMN_1763144		4758
ILMN_1763147		4712
ILMN_1763162		1802
ILMN_1763184		378925
ILMN_1763187		10298
ILMN_1763196		256764
ILMN_1763198		6778
ILMN_1763200		9666
ILMN_1763202		441179
ILMN_1763207		55509
ILMN_1763208		7556
ILMN_1763228		4209
ILMN_1763231		84630
ILMN_1763260		3091
ILMN_1763264		51069
ILMN_1763265		57132
ILMN_1763267		57732
ILMN_1763269		80351
ILMN_1763279		57047
ILMN_1763309		2587
ILMN_1763310		6904
ILMN_1763311		80763
ILMN_1763322		1232
ILMN_1763326		375484
ILMN_1763328		64412
ILMN_1763344		116
ILMN_1763347		5291
ILMN_1763352		441666
ILMN_1763359		23089
ILMN_1763364		123720
ILMN_1763365		83640
ILMN_1763371		5998
ILMN_1763382		4879
ILMN_1763386		637
ILMN_1763390		3670
ILMN_1763398		388512
ILMN_1763401		54058
ILMN_1763404		6726
ILMN_1763408		494115
ILMN_1763409		55144
ILMN_1763412		80309
ILMN_1763419		7150
ILMN_1763422		403282
ILMN_1763433		114088
ILMN_1763436		23064
ILMN_1763437		53344
ILMN_1763442		57477
ILMN_1763447		23654
ILMN_1763452		2124
ILMN_1763455		284415
ILMN_1763457		6444
ILMN_1763460		4809
ILMN_1763461		501
ILMN_1763464		284439
ILMN_1763467		80741
ILMN_1763479		54768
ILMN_1763487		1493
ILMN_1763491		1159
ILMN_1763500		27197
ILMN_1763516		6691
ILMN_1763520		6820
ILMN_1763523		3035
ILMN_1763524		84445
ILMN_1763537		197021
ILMN_1763539		51124
ILMN_1763540		23198
ILMN_1763558		9104
ILMN_1763560		84807
ILMN_1763561		114880
ILMN_1763568		84287
ILMN_1763587		64102
ILMN_1763602		23090
ILMN_1763603		283635
ILMN_1763604		782
ILMN_1763605		11083
ILMN_1763609		85413
ILMN_1763612		121256
ILMN_1763627		3842
ILMN_1763634		5195
ILMN_1763637		9711
ILMN_1763638		8412
ILMN_1763640		57701
ILMN_1763641		80110
ILMN_1763654		163486
ILMN_1763657		80319
ILMN_1763666		222
ILMN_1763670		83941
ILMN_1763694		89970
ILMN_1763695		84688
ILMN_1763704		8786
ILMN_1763712		3170
ILMN_1763723		81490
ILMN_1763728		403284
ILMN_1763730		26060
ILMN_1763732		23091
ILMN_1763739		6650
ILMN_1763745		79616
ILMN_1763749		2980
ILMN_1763750		4884
ILMN_1763763		11035
ILMN_1763775		1769
ILMN_1763793		151742
ILMN_1763828		4520
ILMN_1763834		333
ILMN_1763837		290
ILMN_1763842		138428
ILMN_1763843		133690
ILMN_1763852		32
ILMN_1763869		575
ILMN_1763875		23
ILMN_1763878		81602
ILMN_1763882		388692
ILMN_1763883		337970
ILMN_1763887		9814
ILMN_1763891		284297
ILMN_1763901		84677
ILMN_1763907		387103
ILMN_1763941		54839
ILMN_1763955		23246
ILMN_1763972		9414
ILMN_1763989		11231
ILMN_1763999		441282
ILMN_1764022		5348
ILMN_1764029		339059
ILMN_1764030		6368
ILMN_1764034		2829
ILMN_1764036		9934
ILMN_1764043		150465
ILMN_1764050		284433
ILMN_1764052		1961
ILMN_1764061		2160
ILMN_1764082		154141
ILMN_1764087		6856
ILMN_1764090		205
ILMN_1764091		22864
ILMN_1764095		154865
ILMN_1764096		883
ILMN_1764098		51095
ILMN_1764109		715
ILMN_1764120		51214
ILMN_1764158		57555
ILMN_1764163		7170
ILMN_1764165		201292
ILMN_1764166		594
ILMN_1764168		6814
ILMN_1764175		2819
ILMN_1764177		3720
ILMN_1764185		55664
ILMN_1764186		342371
ILMN_1764188		203238
ILMN_1764201		4133
ILMN_1764207		55197
ILMN_1764216		338674
ILMN_1764228		1601
ILMN_1764230		84572
ILMN_1764231		55885
ILMN_1764239		23203
ILMN_1764243		29018
ILMN_1764261		85013
ILMN_1764266		1160
ILMN_1764271		30010
ILMN_1764309		124
ILMN_1764314		2245
ILMN_1764320		541565
ILMN_1764321		122970
ILMN_1764323		124512
ILMN_1764329		56683
ILMN_1764355		2593
ILMN_1764361		80824
ILMN_1764362		55646
ILMN_1764364		284467
ILMN_1764380		51228
ILMN_1764383		57192
ILMN_1764396		9759
ILMN_1764398		51175
ILMN_1764402		64184
ILMN_1764410		83606
ILMN_1764414		6655
ILMN_1764415		199704
ILMN_1764431		10980
ILMN_1764455		147111
ILMN_1764456		9895
ILMN_1764457		339766
ILMN_1764483		5670
ILMN_1764489		26608
ILMN_1764494		498
ILMN_1764500		55845
ILMN_1764508		5753
ILMN_1764512		390113
ILMN_1764522		64327
ILMN_1764549		7337
ILMN_1764557		161247
ILMN_1764571		57636
ILMN_1764573		7503
ILMN_1764577		4242
ILMN_1764596		4357
ILMN_1764605		2251
ILMN_1764607		54577
ILMN_1764609		170394
ILMN_1764613		390079
ILMN_1764617		23131
ILMN_1764619		400242
ILMN_1764628		11313
ILMN_1764629		23516
ILMN_1764650		202459
ILMN_1764690		4922
ILMN_1764694		57677
ILMN_1764697		441294
ILMN_1764704		26049
ILMN_1764709		9935
ILMN_1764714		55908
ILMN_1764721		6132
ILMN_1764723		285590
ILMN_1764729		3714
ILMN_1764747		8994
ILMN_1764754		10267
ILMN_1764764		84939
ILMN_1764769		4013
ILMN_1764770		92106
ILMN_1764780		55530
ILMN_1764782		619207
ILMN_1764788		7133
ILMN_1764794		5690
ILMN_1764795		56776
ILMN_1764797		2741
ILMN_1764803		55234
ILMN_1764813		145173
ILMN_1764826		7030
ILMN_1764829		2009
ILMN_1764850		3241
ILMN_1764851		112858
ILMN_1764854		388561
ILMN_1764861		51015
ILMN_1764871		51227
ILMN_1764873		1994
ILMN_1764885		164312
ILMN_1764886		642569
ILMN_1764891		171017
ILMN_1764927		11135
ILMN_1764944		386757
ILMN_1764945		8943
ILMN_1764959		158297
ILMN_1764964		3460
ILMN_1764970		221037
ILMN_1764980		5265
ILMN_1764986		128312
ILMN_1765000		7579
ILMN_1765001		24142
ILMN_1765014		442425
ILMN_1765017		1292
ILMN_1765019		22908
ILMN_1765021		8940
ILMN_1765032		440993
ILMN_1765039		399967
ILMN_1765043		6169
ILMN_1765044		51076
ILMN_1765060		55030
ILMN_1765061		165140
ILMN_1765072		3891
ILMN_1765076		55198
ILMN_1765082		8241
ILMN_1765085		51605
ILMN_1765091		54882
ILMN_1765103		10047
ILMN_1765109		8718
ILMN_1765116		196743
ILMN_1765122		10746
ILMN_1765124		641365
ILMN_1765132		114294
ILMN_1765146		3455
ILMN_1765159		255520
ILMN_1765165		157680
ILMN_1765184		55796
ILMN_1765187		3972
ILMN_1765189		2185
ILMN_1765198		399671
ILMN_1765204		6767
ILMN_1765208		2752
ILMN_1765212		55132
ILMN_1765218		56981
ILMN_1765222		79587
ILMN_1765232		55328
ILMN_1765244		50674
ILMN_1765248		10278
ILMN_1765255		60437
ILMN_1765257		51550
ILMN_1765258		3133
ILMN_1765274		11131
ILMN_1765299		145270
ILMN_1765304		387590
ILMN_1765310		140597
ILMN_1765326		8527
ILMN_1765328		54059
ILMN_1765332		26519
ILMN_1765341		441666
ILMN_1765355		27035
ILMN_1765363		1825
ILMN_1765371		55692
ILMN_1765401		54700
ILMN_1765409		8027
ILMN_1765417		10741
ILMN_1765419		2822
ILMN_1765427		254187
ILMN_1765445		390061
ILMN_1765446		2014
ILMN_1765459		6284
ILMN_1765460		57463
ILMN_1765480		118924
ILMN_1765493		92799
ILMN_1765500		4731
ILMN_1765518		84153
ILMN_1765520		4528
ILMN_1765522		5496
ILMN_1765523		54472
ILMN_1765525		81554
ILMN_1765532		7936
ILMN_1765547		3660
ILMN_1765550		57594
ILMN_1765557		25903
ILMN_1765558		4862
ILMN_1765574		7020
ILMN_1765578		25976
ILMN_1765584		79041
ILMN_1765606		10138
ILMN_1765607		6530
ILMN_1765613		338751
ILMN_1765614		66004
ILMN_1765615		347169
ILMN_1765621		3068
ILMN_1765636		80164
ILMN_1765640		4150
ILMN_1765641		10371
ILMN_1765644		54951
ILMN_1765645		146853
ILMN_1765649		3661
ILMN_1765651		4638
ILMN_1765668		53833
ILMN_1765674		130540
ILMN_1765678		340017
ILMN_1765684		125988
ILMN_1765696		9710
ILMN_1765701		10376
ILMN_1765704		984
ILMN_1765714		10477
ILMN_1765729		84441
ILMN_1765746		84826
ILMN_1765767		51
ILMN_1765770		10388
ILMN_1765772		53904
ILMN_1765773		401124
ILMN_1765779		6868
ILMN_1765791		286234
ILMN_1765796		2026
ILMN_1765801		2548
ILMN_1765819		114803
ILMN_1765825		80344
ILMN_1765829		57532
ILMN_1765833		9351
ILMN_1765851		8717
ILMN_1765858		51719
ILMN_1765860		139818
ILMN_1765872		23094
ILMN_1765876		83478
ILMN_1765880		79650
ILMN_1765911		340784
ILMN_1765912		348158
ILMN_1765923		79701
ILMN_1765941		222487
ILMN_1765954		3293
ILMN_1765966		1114
ILMN_1765971		116255
ILMN_1765979		147645
ILMN_1765986		3626
ILMN_1765990		3776
ILMN_1765993		127343
ILMN_1765994		81030
ILMN_1766000		135293
ILMN_1766010		8565
ILMN_1766024		11235
ILMN_1766038		399949
ILMN_1766045		51100
ILMN_1766054		19
ILMN_1766079		6819
ILMN_1766083		116085
ILMN_1766085		5966
ILMN_1766087		391211
ILMN_1766090		64131
ILMN_1766094		158747
ILMN_1766103		338567
ILMN_1766110		84295
ILMN_1766112		7468
ILMN_1766115		79666
ILMN_1766123		2272
ILMN_1766125		9361
ILMN_1766128		90326
ILMN_1766154		51263
ILMN_1766157		10335
ILMN_1766159		54531
ILMN_1766165		6622
ILMN_1766169		586
ILMN_1766171		11267
ILMN_1766176		5906
ILMN_1766178		51233
ILMN_1766182		2781
ILMN_1766185		8312
ILMN_1766195		148156
ILMN_1766196		26986
ILMN_1766200		51063
ILMN_1766204		170589
ILMN_1766219		100505879
ILMN_1766221		2683
ILMN_1766222		23185
ILMN_1766245		6827
ILMN_1766247		57621
ILMN_1766261		154091
ILMN_1766264		221476
ILMN_1766269		81502
ILMN_1766270		390059
ILMN_1766275		5293
ILMN_1766309		129138
ILMN_1766320		3562
ILMN_1766334		4151
ILMN_1766346		57473
ILMN_1766359		57459
ILMN_1766363		2322
ILMN_1766366		130026
ILMN_1766377		56130
ILMN_1766401		125963
ILMN_1766405		51280
ILMN_1766408		865
ILMN_1766411		8905
ILMN_1766422		339168
ILMN_1766425		9185
ILMN_1766435		51729
ILMN_1766438		79295
ILMN_1766446		50854
ILMN_1766475		4248
ILMN_1766487		126364
ILMN_1766499		3306
ILMN_1766505		51397
ILMN_1766514		81622
ILMN_1766528		55186
ILMN_1766539		8407
ILMN_1766541		10018
ILMN_1766544		140612
ILMN_1766551		1359
ILMN_1766560		404734
ILMN_1766565		3846
ILMN_1766573		7012
ILMN_1766593		57661
ILMN_1766613		7675
ILMN_1766637		2717
ILMN_1766643		84525
ILMN_1766650		3169
